data_item,version_id,description,interpretation,data_structure,length_old,min_length,max_length,conf_length,table_id,function_area,date,modification,section,anchor,owl_gen
460,2,Company plan code,nicht verwendet,ID,8,,8,,42,,11/25/95,U,6.4.5.35,hl7chp6.html#Heading123,FALSE
460,3,Company Plan Code,nicht verwendet,IS,8,,8,,42,,,O,6.4.6.35,ch6.htm#Heading176,FALSE
460,4,Company Plan Code,nicht verwendet,IS,8,,8,,42,,4/14/99,O,6.4.6.35,ch6.html#Heading184,FALSE
460,5,Company Plan Code,nicht verwendet,IS,8,,8,,42,,10/28/00,O,6.5.6.35,ch06.htm#Heading189,FALSE
460,6,Company Plan Code,nicht verwendet,IS,8,,8,,42,,8/22/03,O,6.5.6.35,ch06.html#Heading202,FALSE
460,7,Company Plan Code,nicht verwendet,IS,20,,20,,42,,10/26/07,O,6.5.6.35,ch06.html#Heading231,FALSE
460,8,Company Plan Code,nicht verwendet,CWE,,,,,42,,3/6/11,O,6.5.6.35,ch06.html#Heading241,FALSE
460,9,Company Plan Code,,CWE,0,0,0,,42,,3/17/14,O,6.5.6.35,ch06.html#Heading246,FALSE
460,61,Company Plan Code,nicht verwendet,IS,8,,8,,42,,5/8/07,O,6.5.6.35,ch06.html#Heading202,FALSE
460,81,Company Plan Code,,CWE,0,0,0,,42,,3/10/13,O,6.5.6.35,ch06.html#Heading241,FALSE
460,91,Company Plan Code,,CWE,0,,,,42,,11/2/14,O,6.5.6.35,ch06.html#Heading246,FALSE
460,92,Company Plan Code,,CWE,0,,,,42,,7/13/15,O,6.5.6.35,ch06.html#Heading246,FALSE
461,2,Policy number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,11/25/95,O,6.4.5.36,hl7chp6.html#Heading124,FALSE
461,3,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,,O,6.4.6.36,ch6.htm#Heading177,FALSE
461,4,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,4/14/99,O,6.4.6.36,ch6.html#Heading185,FALSE
461,5,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,10/28/00,O,6.5.6.36,ch06.htm#Heading190,FALSE
461,6,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,8/22/03,O,6.5.6.36,ch06.html#Heading203,FALSE
461,7,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,10/26/07,O,6.5.6.36,ch06.html#Heading232,FALSE
461,8,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,,,,15=,0,,3/6/11,O,6.5.6.36,ch06.html#Heading242,FALSE
461,9,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,0,0,0,15=,0,,3/17/14,O,6.5.6.36,ch06.html#Heading247,FALSE
461,61,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,15,,15,,0,,5/8/07,O,6.5.6.36,ch06.html#Heading203,FALSE
461,81,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,0,0,0,,0,,3/10/13,O,6.5.6.36,ch06.html#Heading242,FALSE
461,91,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,0,,,,0,,11/2/14,O,6.5.6.36,ch06.html#Heading247,FALSE
461,92,Policy Number,Versicherungspolicennummer / Vertragsnummer,ST,0,,,15=,0,,7/13/15,O,6.5.6.36,ch06.html#Heading247,FALSE
462,2,Policy deductible,Übernahmeanteil des Zahlungspflichtigen,NM,12,,12,,0,,11/25/95,O,6.4.5.37,hl7chp6.html#Heading125,FALSE
462,3,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,12,,12,,0,,,O,6.4.6.37,ch6.htm#Heading178,FALSE
462,4,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,12,,12,,0,,4/14/99,O,6.4.6.37,ch6.html#Heading186,FALSE
462,5,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,12,,12,,0,,10/28/00,O,6.5.6.37,ch06.htm#Heading191,FALSE
462,6,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,12,,12,,0,,8/22/03,O,6.5.6.37,ch06.html#Heading204,FALSE
462,7,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,12,,12,,0,,10/26/07,O,6.5.6.37,ch06.html#Heading233,FALSE
462,8,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,,,,,0,,3/6/11,O,6.5.6.37,ch06.html#Heading243,FALSE
462,9,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,0,0,0,,0,,3/17/14,O,6.5.6.37,ch06.html#Heading248,FALSE
462,61,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,12,,12,,0,,5/8/07,O,6.5.6.37,ch06.html#Heading204,FALSE
462,81,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,0,0,0,,0,,3/10/13,O,6.5.6.37,ch06.html#Heading243,FALSE
462,91,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,0,,,,0,,11/2/14,O,6.5.6.37,ch06.html#Heading248,FALSE
462,92,Policy Deductible,Übernahmeanteil des Zahlungspflichtigen,CP,0,,,,0,,7/13/15,O,6.5.6.37,ch06.html#Heading248,FALSE
463,2,Policy limit - amount,nicht verwendet (IN2-29 benutzen),NM,12,,12,,0,,11/25/95,O,6.4.5.38,hl7chp6.html#Heading126,FALSE
463,3,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),CP,12,,12,,0,,,O,6.4.6.38,ch6.htm#Heading179,FALSE
463,4,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),CP,12,,12,,0,,4/14/99,O,6.4.6.38,ch6.html#Heading187,FALSE
463,5,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),CP,12,,12,,0,,10/28/00,O,6.5.6.38,ch06.htm#Heading192,FALSE
463,6,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),CP,12,,12,,0,,8/22/03,O,6.5.6.38,ch06.html#Heading205,FALSE
463,7,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),-,,,,,0,,10/26/07,O,6.5.6.38,ch06.html#Heading234,FALSE
463,8,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),-,,,,,0,,3/6/11,O,6.5.6.38,ch06.html#Heading244,FALSE
463,9,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),-,0,0,0,,0,,3/17/14,O,6.5.6.38,ch06.html#Heading249,FALSE
463,61,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),CP,12,,12,,0,,5/8/07,O,6.5.6.38,ch06.html#Heading205,FALSE
463,81,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),-,0,0,0,,0,,3/10/13,O,6.5.6.38,ch06.html#Heading244,FALSE
463,91,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),-,0,,,,0,,11/2/14,O,6.5.6.38,ch06.html#Heading249,FALSE
463,92,Policy Limit - Amount,nicht verwendet (IN2-29 benutzen),-,0,,,,0,,7/13/15,O,6.5.6.38,ch06.html#Heading249,FALSE
464,1,LANGUAGE - PATIENT,Muttersprache des Patienten,ST,25,,25,,0,ADT,11/25/95,O,,,FALSE
464,2,Policy limit - days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,11/25/95,O,6.4.5.39,hl7chp6.html#Heading127,FALSE
464,3,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,,O,6.4.6.39,ch6.htm#Heading180,FALSE
464,4,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,4/14/99,O,6.4.6.39,ch6.html#Heading188,FALSE
464,5,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,10/28/00,O,6.5.6.39,ch06.htm#Heading193,FALSE
464,6,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,8/22/03,O,6.5.6.39,ch06.html#Heading206,FALSE
464,7,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,10/26/07,O,6.5.6.39,ch06.html#Heading235,FALSE
464,8,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,,,,4=,0,,3/6/11,O,6.5.6.39,ch06.html#Heading245,FALSE
464,9,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,0,0,0,4=,0,,3/17/14,O,6.5.6.39,ch06.html#Heading250,FALSE
464,61,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,4,,4,,0,,5/8/07,O,6.5.6.39,ch06.html#Heading206,FALSE
464,81,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,0,0,0,,0,,3/10/13,O,6.5.6.39,ch06.html#Heading245,FALSE
464,91,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,0,,,,0,,11/2/14,O,6.5.6.39,ch06.html#Heading250,FALSE
464,92,Policy Limit - Days,"Aufenthaltstage, die vom Kostenträger getragen werden",NM,0,,,4=,0,,7/13/15,O,6.5.6.39,ch06.html#Heading250,FALSE
465,2,Room rate - semi-private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),NM,12,,12,,0,,11/25/95,O,6.4.5.40,hl7chp6.html#Heading128,FALSE
465,3,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,,O,6.4.6.40,ch6.htm#Heading181,FALSE
465,4,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,4/14/99,O,6.4.6.40,ch6.html#Heading189,FALSE
465,5,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,10/28/00,O,6.5.6.40,ch06.htm#Heading194,FALSE
465,6,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,8/22/03,O,6.5.6.40,ch06.html#Heading207,FALSE
465,7,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,,,,,0,,10/26/07,O,6.5.6.40,ch06.html#Heading236,FALSE
465,8,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,,,,,0,,3/6/11,O,6.5.6.40,ch06.html#Heading246,FALSE
465,9,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,0,0,,0,,3/17/14,O,6.5.6.40,ch06.html#Heading251,FALSE
465,61,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,5/8/07,O,6.5.6.40,ch06.html#Heading207,FALSE
465,81,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,0,0,,0,,3/10/13,O,6.5.6.40,ch06.html#Heading246,FALSE
465,91,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,,,,0,,11/2/14,O,6.5.6.40,ch06.html#Heading251,FALSE
465,92,Room Rate - Semi-Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,,,,0,,7/13/15,O,6.5.6.40,ch06.html#Heading251,FALSE
466,2,Room rate - private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),NM,12,,12,,0,,11/25/95,O,6.4.5.41,hl7chp6.html#Heading129,FALSE
466,3,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,,O,6.4.6.41,ch6.htm#Heading182,FALSE
466,4,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,4/14/99,O,6.4.6.41,ch6.html#Heading190,FALSE
466,5,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,10/28/00,O,6.5.6.41,ch06.htm#Heading195,FALSE
466,6,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,8/22/03,O,6.5.6.41,ch06.html#Heading208,FALSE
466,7,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,,,,,0,,10/26/07,O,6.5.6.41,ch06.html#Heading237,FALSE
466,8,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,,,,,0,,3/6/11,O,6.5.6.41,ch06.html#Heading247,FALSE
466,9,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,0,0,,0,,3/17/14,O,6.5.6.41,ch06.html#Heading252,FALSE
466,61,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),CP,12,,12,,0,,5/8/07,O,6.5.6.41,ch06.html#Heading208,FALSE
466,81,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,0,0,,0,,3/10/13,O,6.5.6.41,ch06.html#Heading247,FALSE
466,91,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,,,,0,,11/2/14,O,6.5.6.41,ch06.html#Heading252,FALSE
466,92,Room Rate - Private,nicht verwendet (veraltet; erste Komponente von IN2-28 benutzen),-,0,,,,0,,7/13/15,O,6.5.6.41,ch06.html#Heading252,FALSE
467,2,Insured's employment status,Arbeitsverhältnis des Versicherten,CE_0066,60,,60,,66,,11/25/95,O,6.4.5.42,hl7chp6.html#Heading130,FALSE
467,3,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CE_0066,60,,60,,66,,,O,6.4.6.42,ch6.htm#Heading183,FALSE
467,4,Insured’s Employment Status,Arbeitsverhältnis des Versicherten,CE_0066,60,,60,,66,,4/14/99,O,6.4.6.42,ch6.html#Heading191,FALSE
467,5,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CE_0066,250,,250,,66,,3/1/01,O,6.5.6.42,ch06.htm#Heading196,FALSE
467,6,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CE,250,,250,,66,,8/22/03,O,6.5.6.42,ch06.html#Heading209,FALSE
467,7,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CWE,250,,250,,66,,10/26/07,O,6.5.6.42,ch06.html#Heading238,FALSE
467,8,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CWE,,,,,66,,3/6/11,O,6.5.6.42,ch06.html#Heading248,FALSE
467,9,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CWE,0,0,0,,66,,3/17/14,O,6.5.6.42,ch06.html#Heading253,FALSE
467,61,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CE,250,,250,,66,,5/8/07,O,6.5.6.42,ch06.html#Heading209,FALSE
467,81,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CWE,0,0,0,,66,,3/10/13,O,6.5.6.42,ch06.html#Heading248,FALSE
467,91,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CWE,0,,,,66,,11/2/14,O,6.5.6.42,ch06.html#Heading253,FALSE
467,92,Insured's Employment Status,Arbeitsverhältnis des Versicherten,CWE,0,,,,66,,7/13/15,O,6.5.6.42,ch06.html#Heading253,FALSE
468,2,Insured's sex,Geschlecht des Versicherten,ID,1,,1,,1,,11/25/95,O,6.4.5.43,hl7chp6.html#Heading131,FALSE
468,3,Insured's Sex,Geschlecht des Versicherten,IS,1,,1,,1,,,O,6.4.6.43,ch6.htm#Heading184,FALSE
468,4,Insured’s Sex,Geschlecht des Versicherten,IS,1,,1,,1,,4/14/99,O,6.4.6.43,ch6.html#Heading192,FALSE
468,5,Insured's Administrative Sex,Geschlecht des Versicherten,IS,1,,1,,1,,10/28/00,O,6.5.6.43,ch06.htm#Heading197,FALSE
468,6,Insured's Administrative Sex,Geschlecht des Versicherten,IS,1,,1,,1,,8/22/03,O,6.5.6.43,ch06.html#Heading210,FALSE
468,7,Insured's Administrative Sex,Geschlecht des Versicherten,IS,1,,1,,1,,10/26/07,O,6.5.6.43,ch06.html#Heading239,FALSE
468,8,Insured's Administrative Sex,Geschlecht des Versicherten,CWE,,,,,1,,3/6/11,O,6.5.6.43,ch06.html#Heading249,FALSE
468,9,Insured's Administrative Sex,Geschlecht des Versicherten,CWE,0,0,0,,1,,3/17/14,O,6.5.6.43,ch06.html#Heading254,FALSE
468,61,Insured's Administrative Sex,Geschlecht des Versicherten,IS,1,,1,,1,,5/8/07,O,6.5.6.43,ch06.html#Heading210,FALSE
468,81,Insured's Administrative Sex,Geschlecht des Versicherten,CWE,0,0,0,,1,,3/10/13,O,6.5.6.43,ch06.html#Heading249,FALSE
468,91,Insured's Administrative Sex,Geschlecht des Versicherten,CWE,0,,,,1,,11/2/14,O,6.5.6.43,ch06.html#Heading254,FALSE
468,92,Insured's Administrative Sex,Geschlecht des Versicherten,CWE,0,,,,1,,7/13/15,O,6.5.6.43,ch06.html#Heading254,FALSE
469,1,PRESCRIPTION SEQUENCE #,laufende Verordnungsnummer,NM,3,,3,,0,ORD,11/25/95,O,,,FALSE
469,2,Insured's employer address,Anschrift des Versichertenarbeitgebers,AD,106,,106,,0,,11/25/95,O,6.4.5.44,hl7chp6.html#Heading132,FALSE
469,3,Insured's Employer Address,Anschrift des Arbeitgebers,XAD,106,,106,,0,,,O,6.4.6.44,ch6.htm#Heading185,FALSE
469,4,Insured’s Employer’s Address,Anschrift des Arbeitgebers,XAD,106,,106,,0,,4/14/99,O,6.4.6.44,ch6.html#Heading193,FALSE
469,5,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,250,,250,,0,,10/28/00,O,6.5.6.44,ch06.htm#Heading198,FALSE
469,6,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,250,,250,,0,,8/22/03,O,6.5.6.44,ch06.html#Heading211,FALSE
469,7,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,250,,250,,0,,10/26/07,O,6.5.6.44,ch06.html#Heading240,FALSE
469,8,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,,,,,0,,3/6/11,O,6.5.6.44,ch06.html#Heading250,FALSE
469,9,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,0,0,0,,0,,3/17/14,O,6.5.6.44,ch06.html#Heading255,FALSE
469,61,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,250,,250,,0,,5/8/07,O,6.5.6.44,ch06.html#Heading211,FALSE
469,81,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,0,0,0,,0,,3/10/13,O,6.5.6.44,ch06.html#Heading250,FALSE
469,91,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,0,,,,0,,11/2/14,O,6.5.6.44,ch06.html#Heading255,FALSE
469,92,Insured's Employer's Address,Anschrift des Arbeitgebers,XAD,0,,,,0,,7/13/15,O,6.5.6.44,ch06.html#Heading255,FALSE
470,1,QUANTITY DISPENSED,dispensierte Menge,CQ,4,,4,,0,ORD,11/25/95,O,,,FALSE
470,2,Verification status,nicht verwendet,ST,2,,2,,0,,11/25/95,U,6.4.5.45,hl7chp6.html#Heading133,FALSE
470,3,Verification Status,nicht verwendet,ST,2,,2,,0,,,O,6.4.6.45,ch6.htm#Heading186,FALSE
470,4,Verification Status,nicht verwendet,ST,2,,2,,0,,4/14/99,O,6.4.6.45,ch6.html#Heading194,FALSE
470,5,Verification Status,nicht verwendet,ST,2,,2,,0,,10/28/00,O,6.5.6.45,ch06.htm#Heading199,FALSE
470,6,Verification Status,nicht verwendet,ST,2,,2,,0,,8/22/03,O,6.5.6.45,ch06.html#Heading212,FALSE
470,7,Verification Status,nicht verwendet,ST,2,,2,,0,,12/7/09,O,6.5.6.45,ch06.html#Heading241,FALSE
470,8,Verification Status,nicht verwendet,ST,,,,2=,0,,3/6/11,O,6.5.6.45,ch06.html#Heading251,FALSE
470,9,Verification Status,,ST,0,0,0,2=,0,,3/17/14,O,6.5.6.45,ch06.html#Heading256,FALSE
470,61,Verification Status,nicht verwendet,ST,2,,2,,0,,12/7/09,O,6.5.6.45,ch06.html#Heading212,FALSE
470,81,Verification Status,,ST,0,0,0,,0,,3/10/13,O,6.5.6.45,ch06.html#Heading251,FALSE
470,91,Verification Status,,ST,0,,,,0,,11/2/14,O,6.5.6.45,ch06.html#Heading256,FALSE
470,92,Verification Status,,ST,0,,,2=,0,,7/13/15,O,6.5.6.45,ch06.html#Heading256,FALSE
471,2,Prior insurance plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),ID,8,,8,,72,,11/25/95,O,6.4.5.46,hl7chp6.html#Heading134,FALSE
471,3,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),IS,8,,8,,72,,,O,6.4.6.46,ch6.htm#Heading187,FALSE
471,4,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),IS,8,,8,,72,,4/14/99,O,6.4.6.46,ch6.html#Heading195,FALSE
471,5,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),IS,8,,8,,72,,10/28/00,O,6.5.6.46,ch06.htm#Heading200,FALSE
471,6,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),IS,8,,8,,72,,8/22/03,O,6.5.6.46,ch06.html#Heading213,FALSE
471,7,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),IS,8,,8,,72,,10/26/07,O,6.5.6.46,ch06.html#Heading242,FALSE
471,8,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),CWE,,,,,72,,3/6/11,O,6.5.6.46,ch06.html#Heading252,FALSE
471,9,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),CWE,0,0,0,,72,,3/17/14,O,6.5.6.46,ch06.html#Heading257,FALSE
471,61,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),IS,8,,8,,72,,5/8/07,O,6.5.6.46,ch06.html#Heading213,FALSE
471,81,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),CWE,0,0,0,,72,,3/10/13,O,6.5.6.46,ch06.html#Heading252,FALSE
471,91,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),CWE,0,,,,72,,11/2/14,O,6.5.6.46,ch06.html#Heading257,FALSE
471,92,Prior Insurance Plan ID,Bisherige Tarifbezeichnung des Kostenträgers (bei Änderungen),CWE,0,,,,72,,7/13/15,O,6.5.6.46,ch06.html#Heading257,FALSE
472,2,Insured's employee ID,Personalnummer des Versicherten,ST,15,,15,,0,,11/25/95,O,6.4.6.1,hl7chp6.html#Heading136,FALSE
472,3,Insured's Employee ID,Personalnummer des Versicherten,CX,59,,59,,0,,,O,6.4.7.1,ch6.htm#Heading192,FALSE
472,4,Insured’s Employee ID,Personalnummer des Versicherten,CX,59,,59,,0,,4/14/99,O,6.4.7.1,ch6.html#Heading201,FALSE
472,5,Insured's Employee ID,Personalnummer des Versicherten,CX,250,,250,,0,,10/28/00,O,6.5.7.1,ch06.htm#Heading206,FALSE
472,6,Insured's Employee ID,Personalnummer des Versicherten,CX,250,,250,,0,,8/22/03,O,6.5.7.1,ch06.html#Heading223,FALSE
472,7,Insured's Employee ID,Personalnummer des Versicherten,CX,250,,250,,0,,10/26/07,O,6.5.7.1,ch06.html#Heading252,FALSE
472,8,Insured's Employee ID,Personalnummer des Versicherten,CX,,,,,0,,3/6/11,O,6.5.7.1,ch06.html#Heading262,FALSE
472,9,Insured's Employee ID,Personalnummer des Versicherten,CX,0,0,0,,0,,3/17/14,O,6.5.7.1,ch06.html#Heading269,FALSE
472,61,Insured's Employee ID,Personalnummer des Versicherten,CX,250,,250,,0,,5/8/07,O,6.5.7.1,ch06.html#Heading223,FALSE
472,81,Insured's Employee ID,Personalnummer des Versicherten,CX,0,0,0,,0,,3/10/13,O,6.5.7.1,ch06.html#Heading262,FALSE
472,91,Insured's Employee ID,Personalnummer des Versicherten,CX,0,,,,0,,11/2/14,O,6.5.7.1,ch06.html#Heading269,FALSE
472,92,Insured's Employee ID,Personalnummer des Versicherten,CX,0,,,,0,,7/13/15,O,6.5.7.1,ch06.html#Heading269,FALSE
473,1,DRUG ID,Arzneimittelcode (Pharmazentralnummer),CE_0057,5,,5,,57,ORD,11/25/95,O,,,FALSE
473,2,Insured's social security number,Sozialversicherungsnummer des Versicherten,ST,9,,9,,0,,11/25/95,O,6.4.6.2,hl7chp6.html#Heading137,FALSE
473,3,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,11,,11,,0,,,O,6.4.7.2,ch6.htm#Heading193,FALSE
473,4,Insured’s Social Security Number,Sozialversicherungsnummer des Versicherten,ST,11,,11,,0,,4/14/99,O,6.4.7.2,ch6.html#Heading202,FALSE
473,5,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,11,,11,,0,,10/28/00,O,6.5.7.2,ch06.htm#Heading207,FALSE
473,6,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,11,,11,,0,,8/22/03,O,6.5.7.2,ch06.html#Heading224,FALSE
473,7,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,11,,11,,0,,10/26/07,O,6.5.7.2,ch06.html#Heading253,FALSE
473,8,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,,,,11=,0,,3/6/11,O,6.5.7.2,ch06.html#Heading263,FALSE
473,9,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,0,0,0,11=,0,,3/17/14,O,6.5.7.2,ch06.html#Heading270,FALSE
473,61,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,11,,11,,0,,5/8/07,O,6.5.7.2,ch06.html#Heading224,FALSE
473,81,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,0,0,0,,0,,3/10/13,O,6.5.7.2,ch06.html#Heading263,FALSE
473,91,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,0,,,,0,,11/2/14,O,6.5.7.2,ch06.html#Heading270,FALSE
473,92,Insured's Social Security Number,Sozialversicherungsnummer des Versicherten,ST,0,,,11=,0,,7/13/15,O,6.5.7.2,ch06.html#Heading270,FALSE
474,1,COMPONENT DRUG IDS,Arzneitmittelcode der Komponenten,ID,5,,5,,0,ORD,11/25/95,O,,,FALSE
474,2,Insured's employer name,Arbeitgeber des Versicherten,CN_PERSON,60,,60,,0,,11/25/95,O,6.4.6.3,hl7chp6.html#Heading138,FALSE
474,3,Insured's Employer Name,Arbeitgeber des Versicherten,XCN,130,,130,,0,,,O,6.4.7.3,ch6.htm#Heading194,FALSE
474,4,Insured’s Employer’s Name and ID,Arbeitgeber des Versicherten,XCN,130,,130,,0,,4/14/99,O,6.4.7.3,ch6.html#Heading203,FALSE
474,5,Insured's Employer's Name and ID,Arbeitgeber des Versicherten,XCN,250,,250,,0,,10/28/00,O,6.5.7.3,ch06.htm#Heading208,FALSE
474,6,Insured's Employer's Name and ID,Arbeitgeber des Versicherten,XCN,250,,250,,0,,8/22/03,O,6.5.7.3,ch06.html#Heading225,FALSE
