table_id,version_id,display_name,description_as_pub,table_type,interpretation,generate,oid_table,section,anchor,owl_gen,contains_other,contains_unknown,deleted_values,new_values,case_insensitive,steward,v3_harmonization,v3_equivalent,where_used,status,v2codetable,v2codetablecomment,cs_oid,cs_version,vs_oid,audit_track,modification_date,width_col1,width_col2,width_col3,width_col4,binding,version_description,comment,version_introduced,vs_expansion
169,10,Reporting Priority,Reporting Priority,2,Berichtspriorität,FALSE,2.16.840.1.113883.12.169,2.C.2.114,ch02c.html#Heading130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,OM1.26,,prev version,,2.16.840.1.113883.18.87,1,2.16.840.1.113883.21.99,1,,0,0,0,,universal,,,2,1
169,61,Reporting priority,Reporting priority,2,Berichtspriorität,FALSE,2.16.840.1.113883.12.169,8.8.8.26,ch08.html#Heading98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.87,1,2.16.840.1.113883.21.99,1,,,,,,universal,,,2,1
169,81,Reporting Priority,Reporting Priority,2,Berichtspriorität,FALSE,2.16.840.1.113883.12.169,2.C.2.54,ch02c.html#Heading68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,OM1.26,Active,prev version,,2.16.840.1.113883.18.87,1,2.16.840.1.113883.21.99,1,,,,,,universal,,,2,1
169,91,Reporting Priority,Reporting Priority,2,Berichtspriorität,FALSE,2.16.840.1.113883.12.169,2.C.2.114,ch02c.html#Heading130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,OM1.26,Active,prev version,,2.16.840.1.113883.18.87,1,2.16.840.1.113883.21.99,1,,,,,,universal,,,2,1
169,92,Reporting Priority,Reporting Priority,2,Berichtspriorität,FALSE,2.16.840.1.113883.12.169,2.C.2.114,ch02c.html#Heading130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,OM1-26,,prev version,,2.16.840.1.113883.18.87,1,2.16.840.1.113883.21.99,1,,0,0,0,,universal,,,2,1
170,2,DERIVED SPECIMEN,DERIVED SPECIMEN,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,3,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,OM4-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,4,Derived specimen,Derived specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,5,Derived specimen,Derived specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,6,Derived specimen,Derived specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,8.8.11.2,ch08.html#Heading144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,7,Derived specimen,Derived specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,8.8.11.2,ch08.html#Heading145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,8,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,2.C.2.55,ch02c.html#Heading71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM4.2,Active,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,9,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,2.C.2.115,ch02c.html#Heading131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM4.2,Active,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,10,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,2.C.2.115,ch02c.html#Heading131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM4.2,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,0,0,0,,universal,,,2,1
170,61,Derived specimen,Derived specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,8.8.11.2,ch08.html#Heading144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,81,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,2.C.2.55,ch02c.html#Heading69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM4.2,Active,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,91,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,2.C.2.115,ch02c.html#Heading131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM4.2,Active,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,,,,,universal,,,2,1
170,92,Derived Specimen,Derived Specimen,2,primäres/sekundäres Probenmaterial,FALSE,2.16.840.1.113883.12.170,2.C.2.115,ch02c.html#Heading131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM4-2,,prev version,,2.16.840.1.113883.18.88,1,2.16.840.1.113883.21.100,1,,0,0,0,,universal,,,2,1
171,1,Country Code,Country Code,1,Länderkennzeichen,FALSE,2.16.840.1.113883.12.171,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,=country,,,,1,,,,,,,,,1,1
171,2,Country Code,Country Code,1,Länderkennzeichen,FALSE,2.16.840.1.113883.12.171,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,4,,,,,,,,,1,1
171,3,Country Code,Country Code,1,Länderkennzeichen,FALSE,2.16.840.1.113883.12.171,"PID-26, NK",,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,domain only,,,,,4,,,,,,,,,1,1
171,4,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,=country,,,,4,,,,,,,,,1,1
171,5,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,4,,,,,,,,,1,1
171,6,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,15.4.8.30,ch15.html#Heading146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,4,,,,,,,,,1,1
171,7,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,3.4.2.26,ch03.html#Heading106,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,4,,,,,,,,,1,1
171,8,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,3.4.2.25,ch03.html#Heading103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,"PID-26, PID-39",Active,domain only,,,,,4,,,,,,,,,1,1
171,9,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,2.C.2.116,ch02c.html#Heading132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,"PID-26, PID-39",Active,domain only,,,,,4,,,,,,,,,1,1
171,10,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,2.C.2.116,ch02c.html#Heading132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,"PID-26, PID-39",,domain only,,,,,4,,0,0,0,,,,,1,1
171,61,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,3.4.2.26,ch03.html#Heading106,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,4,,,,,,,,,1,1
171,81,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,3.4.2.25,ch03.html#Heading103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,"PID-26, PID-39",Active,domain only,,,,,4,,,,,,,,,1,1
171,91,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,2.C.2.116,ch02c.html#Heading132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,"PID-26, PID-39",Active,domain only,,,,,4,,,,,,,,,1,1
171,92,Citizenship,Citizenship,1,Staatsangehörigkeit,FALSE,2.16.840.1.113883.12.171,2.C.2.116,ch02c.html#Heading132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,"GT1-35, IN2-33, NK1-19, PID-26, STF-30, PID-39",,domain only,,,,,4,,0,0,0,,,,,1,1
172,2,VETERANS MILITARY STATUS,VETERANS MILITARY STATUS,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,3,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,PID-27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,4,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,5,Veterans military status,Veterans military status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,6,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,3.4.2.27,ch03.html#Heading107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,7,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,3.4.2.27,ch03.html#Heading107,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,8,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,3.4.2.26,ch03.html#Heading104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-27,Active,domain only,,,,,1,,,,,,,,,2,1
172,9,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,2.C.2.117,ch02c.html#Heading133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-27,Active,domain only,,,,,1,,,,,,,,,2,1
172,10,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,2.C.2.117,ch02c.html#Heading133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-27,,domain only,,,,,1,,0,0,0,,,,,2,1
172,61,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,3.4.2.27,ch03.html#Heading107,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,2,1
172,81,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,3.4.2.26,ch03.html#Heading104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-27,Active,domain only,,,,,1,,,,,,,,,2,1
172,91,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,2.C.2.117,ch02c.html#Heading133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-27,Active,domain only,,,,,1,,,,,,,,,2,1
172,92,Veterans Military Status,Veterans Military Status,1,Beruf / Tätigkeit,FALSE,2.16.840.1.113883.12.172,2.C.2.117,ch02c.html#Heading133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-27,,domain only,,,,,1,,0,0,0,,,,,2,1
173,2,COORDINATION OF BENEFITS,COORDINATION OF BENEFITS,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,3,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,IN1-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,4,Coordination of benefits,Coordination of benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,5,Coordination of benefits,Coordination of benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,6,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6.5.6.21,ch06.html#Heading188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,7,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6.5.6.21,ch06.html#Heading217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,8,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6.5.6.20,ch06.html#Heading226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,IN1-21,Active,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,9,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,2.C.2.118,ch02c.html#Heading134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,IN1-21,Active,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,10,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,2.C.2.118,ch02c.html#Heading134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,IN1-21,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,0,0,0,,representative,,,2,1
173,61,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6.5.6.21,ch06.html#Heading188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,81,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,6.5.6.20,ch06.html#Heading226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,IN1-21,Active,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,91,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,2.C.2.118,ch02c.html#Heading134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,IN1-21,Active,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,,,,,representative,,,2,1
173,92,Coordination of Benefits,Coordination of Benefits,1,Abstimmung mit anderen Versicherungsverhältnissen,FALSE,2.16.840.1.113883.12.173,2.C.2.118,ch02c.html#Heading134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,IN1-21,,prev version,,2.16.840.1.113883.18.89,1,2.16.840.1.113883.21.101,1,,0,0,0,,representative,,,2,1
174,2,NATURE OF TEST/OBSERVATION,NATURE OF TEST/OBSERVATION,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,3,Nature of Test/Observation,Nature of Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,OM1-18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,4,Nature of test/observation,Nature of test/observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,5,Nature of service/test/observation,Nature of service/test/observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,6,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,8.8.8.18,ch08.html#Heading90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,7,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,8.8.8.18,ch08.html#Heading91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,8,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,2.C.2.56,ch02c.html#Heading72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-18,Active,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,9,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,2.C.2.119,ch02c.html#Heading135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-18,Active,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,10,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,2.C.2.119,ch02c.html#Heading135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1-18,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,,0,0,0,,example,,,2,1
174,61,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,8.8.8.18,ch08.html#Heading90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,81,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,2.C.2.56,ch02c.html#Heading70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-18,Active,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,91,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,2.C.2.119,ch02c.html#Heading135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,TBD,TBD,OM1-18,Active,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,3/12/15,,,,,example,"Initial release in HL7 version 2.2
Version Change History: No changes
Current Version as of 2.8.2 = 1",,2,1
174,92,Nature of Service/Test/Observation,Nature of Service/Test/Observation,1,Untersuchungsart,FALSE,2.16.840.1.113883.12.174,2.C.2.119,ch02c.html#Heading135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM/OO,,,OM1-18,,prev version,,2.16.840.1.113883.18.90,1,2.16.840.1.113883.21.102,1,,0,0,0,,example,,,2,1
175,2,MASTER FILE IDENTIFIER CODE,MASTER FILE IDENTIFIER CODE,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.91,1,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,3,Master File Identifier Code,Master File Identifier Code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,MFI-1,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.91,2,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,4,Master file identifier code,Master file identifier code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,8,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.91,3,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,5,Master file identifier code,Master file identifier code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,8,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.91,4,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,6,Master file identifier code,Master file identifier code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,8.5.1.1,ch08.html#Heading28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.91,5,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,7,Master file identifier code,Master file identifier code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,8.5.1.1,ch08.html#Heading27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.91,5,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,8,Master File Identifier Code,Master File Identifier Code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,2.C.2.57,ch02c.html#Heading73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,MFI.1,Active,prev version,,2.16.840.1.113883.18.91,5,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,9,Master File Identifier Code,Master File Identifier Code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,2.C.2.120,ch02c.html#Heading136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,MFI.1,Active,prev version,,2.16.840.1.113883.18.91,5,2.16.840.1.113883.21.103,1,,,,,,universal,"Initial Release:  HL7 Version 2.2
Version Change History: 2.3, 2.3.1, 2.4, 2.5
Current version as of 2.8.2 = 5",,2,1
175,10,Master File Identifier Code,Master File Identifier Code,2,ID des Stammdatenverzeichnisses,FALSE,2.16.840.1.113883.12.175,2.C.2.120,ch02c.html#Heading136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,MFI.1,,prev version,,2.16.840.1.113883.18.91,5,2.16.840.1.113883.21.103,1,,0,0,0,,universal,,,2,1
