seg_code,version_id,description,interpretation,function_area,generate,last_field_repeatable,visible,section,anchor,owl_gen
GOL,81,Goal Detail,Informationen zur Zielbeschreibung,,FALSE,FALSE,TRUE,12.4.1,ch12.html#Heading39,FALSE
GOL,91,Goal Detail,Informationen zur Zielbeschreibung,,FALSE,FALSE,TRUE,12.4.1,ch12.html#Heading43,FALSE
GOL,92,Goal Detail,Informationen zur Zielbeschreibung,,FALSE,FALSE,TRUE,12.4.1,ch12.html#Heading43,FALSE
GP1,5,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.htm#Heading386,FALSE
GP1,6,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading403,FALSE
GP1,7,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading433,FALSE
GP1,8,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading436,FALSE
GP1,9,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading454,FALSE
GP1,61,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading403,FALSE
GP1,81,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading436,FALSE
GP1,91,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading454,FALSE
GP1,92,Grouping/Reimbursement - Visit,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.15,ch06.html#Heading454,FALSE
GP2,5,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.htm#Heading393,FALSE
GP2,6,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading410,FALSE
GP2,7,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading440,FALSE
GP2,8,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading442,FALSE
GP2,9,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading461,FALSE
GP2,61,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading410,FALSE
GP2,81,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading442,FALSE
GP2,91,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading461,FALSE
GP2,92,Grouping/Reimbursement - Procedure Line Item,Momentan nicht verwendet,,FALSE,FALSE,TRUE,6.5.16,ch06.html#Heading461,FALSE
GT1,1,GUARANTOR,Informationen zum Zahlungspflichtigen,BLN,FALSE,FALSE,TRUE,6.3.4,kap6.html#Heading12,FALSE
GT1,2,GUARANTOR,Informationen zum Zahlungspflichtigen,BLN,FALSE,FALSE,TRUE,6.4.4,hl7chp6.html#Heading66,FALSE
GT1,3,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.4.5,ch6.htm#Heading85,FALSE
GT1,4,GT1 - guarantor segment,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.4.5,ch6.html#Heading91,FALSE
GT1,5,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.htm#Heading96,FALSE
GT1,6,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading107,FALSE
GT1,7,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading136,FALSE
GT1,8,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading147,FALSE
GT1,9,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading151,FALSE
GT1,61,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading107,FALSE
GT1,81,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading147,FALSE
GT1,91,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading151,FALSE
GT1,92,Guarantor,Informationen zum Zahlungspflichtigen,,FALSE,FALSE,TRUE,6.5.5,ch06.html#Heading151,FALSE
Hxx,3,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,8.4,,FALSE
Hxx,4,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,8.4,,FALSE
Hxx,5,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,8.4,ch08.htm,FALSE
Hxx,6,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,8.4,ch08.htm,FALSE
Hxx,7,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
Hxx,8,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
Hxx,9,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
Hxx,61,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
Hxx,81,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
Hxx,91,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
Hxx,92,any HL7 segment,beliebiges HL7-Segment,,FALSE,FALSE,TRUE,,,FALSE
IAM,5,Patient adverse reaction information - unique iden,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.htm#Heading269,FALSE
IAM,6,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading274,FALSE
IAM,7,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading275,FALSE
IAM,8,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading273,FALSE
IAM,9,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading279,FALSE
IAM,61,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading274,FALSE
IAM,81,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading273,FALSE
IAM,91,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading279,FALSE
IAM,92,Patient Adverse Reaction Information,Informationen zu allergischen Reaktionen/Tests,,FALSE,FALSE,TRUE,3.4.7,ch03.html#Heading279,FALSE
IAR,8,allergy reaction,,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading304,FALSE
IAR,9,allergy reaction,,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading311,FALSE
IAR,81,allergy reaction,,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading304,FALSE
IAR,91,allergy reaction,,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading311,FALSE
IAR,92,allergy reaction,,,FALSE,FALSE,TRUE,3.4.8,ch03.html#Heading311,FALSE
IIM,6,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,8.12.2,ch08.html#Heading307,FALSE
IIM,7,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,17.4.1,ch17.html#Heading34,FALSE
IIM,8,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,17.4.1,ch17.html#Heading34,FALSE
IIM,9,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,17.4.1,ch17.html#Heading34,FALSE
IIM,61,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,8.12.2,ch08.html#Heading307,FALSE
IIM,81,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,17.4.1,ch17.html#Heading34,FALSE
IIM,91,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,17.4.1,ch17.html#Heading34,FALSE
IIM,92,Inventory Item Master,Informationen zu Lagerartikeln,,FALSE,FALSE,TRUE,17.4.1,ch17.html#Heading34,FALSE
ILT,7,Material Lot,Informationen zu Material-Chargen,,FALSE,FALSE,TRUE,17.4.8,ch17.html#Heading138,FALSE
ILT,8,Material Lot,Informationen zu Material-Chargen,,FALSE,FALSE,TRUE,17.4.8,ch17.html#Heading131,FALSE
ILT,9,Material Lot,Informationen zu Material-Chargen,,FALSE,FALSE,TRUE,17.4.8,ch17.html#Heading143,FALSE
ILT,81,Material Lot,Informationen zu Material-Chargen,,FALSE,FALSE,TRUE,17.4.8,ch17.html#Heading131,FALSE
ILT,91,Material Lot,Informationen zu Material-Chargen,,FALSE,FALSE,TRUE,17.4.8,ch17.html#Heading143,FALSE
ILT,92,Material Lot,Informationen zu Material-Chargen,,FALSE,FALSE,TRUE,17.4.8,ch17.html#Heading143,FALSE
IN1,1,INSURANCE,Versicherungsinformationen,BLN,FALSE,FALSE,TRUE,6.3.5,kap6.html#Heading13,FALSE
IN1,2,INSURANCE,Versicherungsinformationen,BLN,FALSE,FALSE,TRUE,6.4.5,hl7chp6.html#Heading88,FALSE
IN1,3,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.4.6,ch6.htm#Heading141,FALSE
IN1,4,IN1 - insurance segment,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.4.6,ch6.html#Heading148,FALSE
IN1,5,Insurance,Versicherungsinformationen,,TRUE,FALSE,TRUE,6.5.6,ch06.htm#Heading153,FALSE
IN1,6,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading166,FALSE
IN1,7,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading195,TRUE
IN1,8,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading205,FALSE
IN1,9,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading210,FALSE
IN1,32,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,,,FALSE
IN1,61,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading166,FALSE
IN1,81,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading205,FALSE
IN1,91,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading210,FALSE
IN1,92,Insurance,Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.6,ch06.html#Heading210,FALSE
IN2,2,INSURANCE ADDITIONAL INFO,Zusätzliche Versicherungsinformationen,BLN,FALSE,FALSE,TRUE,6.4.6,hl7chp6.html#Heading135,FALSE
IN2,3,Insurance additional info,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.4.7,ch6.htm#Heading191,FALSE
IN2,4,IN2 - insurance additional information segment,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.4.7,ch6.html#Heading199,FALSE
IN2,5,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,TRUE,FALSE,TRUE,6.5.7,ch06.htm#Heading204,FALSE
IN2,6,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading221,FALSE
IN2,7,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading250,TRUE
IN2,8,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading260,FALSE
IN2,9,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading267,FALSE
IN2,32,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,,,FALSE
IN2,61,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading221,FALSE
IN2,81,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading260,FALSE
IN2,91,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading267,FALSE
IN2,92,Insurance Additional Information,Zusätzliche Versicherungsinformationen,,FALSE,FALSE,TRUE,6.5.7,ch06.html#Heading267,FALSE
IN3,2,INSURANCE ADDITIONAL INFO-CERTIFICATION,Versicherungsinformationen - Kostenübernahme,QRY,FALSE,FALSE,TRUE,6.4.7,hl7chp6.html#Heading166,FALSE
IN3,3,Insurance additional info - certification,Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.4.8,ch6.htm#Heading264,FALSE
IN3,4,"IN3 - insurance additional information, certification segment",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.4.8,ch6.html#Heading274,FALSE
IN3,5,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,TRUE,FALSE,TRUE,6.5.8,ch06.htm#Heading278,FALSE
IN3,6,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading295,FALSE
IN3,7,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading324,FALSE
IN3,8,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading333,FALSE
IN3,9,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading341,FALSE
IN3,61,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading295,FALSE
IN3,81,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading333,FALSE
IN3,91,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading341,FALSE
IN3,92,"Insurance Additional Information, Certification",Versicherungsinformationen - Kostenübernahme,,FALSE,FALSE,TRUE,6.5.8,ch06.html#Heading341,FALSE
INV,5,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.htm#Heading148,FALSE
INV,6,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading147,FALSE
INV,7,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading147,FALSE
INV,8,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading144,FALSE
INV,9,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading147,FALSE
INV,61,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading147,FALSE
INV,81,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading144,FALSE
INV,91,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading147,FALSE
INV,92,Inventory Detail,Bestandsinformationen,,FALSE,FALSE,TRUE,13.4.4,ch13.html#Heading147,FALSE
IPC,6,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading151,FALSE
IPC,7,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading154,FALSE
IPC,8,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading153,FALSE
IPC,9,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading163,FALSE
IPC,61,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading153,FALSE
IPC,81,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.4.6,ch04.html#Heading153,FALSE
IPC,91,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading175,FALSE
IPC,92,Imaging Procedure Control Segment,Anforderungsdetails bildgebende Verfahren,,FALSE,FALSE,TRUE,4.5.6,ch04.html#Heading175,FALSE
IPR,7,Invoice Processing Results,Ergebnisse der Rechnungsverarbeitung,,FALSE,FALSE,TRUE,16.4.9,ch16.html#Heading166,FALSE
IPR,8,Invoice Processing Results,Ergebnisse der Rechnungsverarbeitung,,FALSE,FALSE,TRUE,16.4.9,ch16.html#Heading158,FALSE
IPR,9,Invoice Processing Results,Ergebnisse der Rechnungsverarbeitung,,FALSE,FALSE,TRUE,16.4.9,ch16.html#Heading166,FALSE
IPR,81,Invoice Processing Results,Ergebnisse der Rechnungsverarbeitung,,FALSE,FALSE,TRUE,16.4.9,ch16.html#Heading158,FALSE
IPR,91,Invoice Processing Results,Ergebnisse der Rechnungsverarbeitung,,FALSE,FALSE,TRUE,16.4.9,ch16.html#Heading166,FALSE
IPR,92,Invoice Processing Results,Ergebnisse der Rechnungsverarbeitung,,FALSE,FALSE,TRUE,16.4.9,ch16.html#Heading166,FALSE
ISD,5,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.htm#Heading97,FALSE
ISD,6,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading96,FALSE
ISD,7,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading96,FALSE
ISD,8,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading95,FALSE
ISD,9,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading96,FALSE
ISD,61,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading96,FALSE
ISD,81,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading95,FALSE
ISD,91,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading96,FALSE
ISD,92,Interaction Status Detail,Geräteinteraktion,,FALSE,FALSE,TRUE,13.4.2,ch13.html#Heading96,FALSE
ITM,7,Material Item,Materialinformationen,,FALSE,FALSE,TRUE,17.4.2,ch17.html#Heading51,FALSE
ITM,8,Material Item,Materialinformationen,,FALSE,FALSE,TRUE,17.4.2,ch17.html#Heading50,FALSE
ITM,9,Material Item,Materialinformationen,,FALSE,FALSE,TRUE,17.4.2,ch17.html#Heading51,FALSE
ITM,81,Material Item,Materialinformationen,,FALSE,FALSE,TRUE,17.4.2,ch17.html#Heading50,FALSE
ITM,91,Material Item,Materialinformationen,,FALSE,FALSE,TRUE,17.4.2,ch17.html#Heading51,FALSE
ITM,92,Material Item,Materialinformationen,,FALSE,FALSE,TRUE,17.4.2,ch17.html#Heading51,FALSE
IVC,7,Invoice Segment,Allgemeine Rechnungsinformation,,FALSE,FALSE,TRUE,16.4.2,ch16.html#Heading29,FALSE
IVC,8,Invoice Segment,Allgemeine Rechnungsinformation,,FALSE,FALSE,TRUE,16.4.2,ch16.html#Heading28,FALSE
IVC,9,Invoice Segment,Allgemeine Rechnungsinformation,,FALSE,FALSE,TRUE,16.4.2,ch16.html#Heading29,FALSE
IVC,81,Invoice Segment,Allgemeine Rechnungsinformation,,FALSE,FALSE,TRUE,16.4.2,ch16.html#Heading28,FALSE
IVC,91,Invoice Segment,Allgemeine Rechnungsinformation,,FALSE,FALSE,TRUE,16.4.2,ch16.html#Heading29,FALSE
IVC,92,Invoice Segment,Allgemeine Rechnungsinformation,,FALSE,FALSE,TRUE,16.4.2,ch16.html#Heading29,FALSE
IVT,7,Material Location,Lagerort von Materialien,,FALSE,FALSE,TRUE,17.4.7,ch17.html#Heading110,FALSE
IVT,8,Material Location,Lagerort von Materialien,,FALSE,FALSE,TRUE,17.4.7,ch17.html#Heading104,FALSE
IVT,9,Material Location,Lagerort von Materialien,,FALSE,FALSE,TRUE,17.4.7,ch17.html#Heading115,FALSE
IVT,81,Material Location,Lagerort von Materialien,,FALSE,FALSE,TRUE,17.4.7,ch17.html#Heading104,FALSE
IVT,91,Material Location,Lagerort von Materialien,,FALSE,FALSE,TRUE,17.4.7,ch17.html#Heading115,FALSE
IVT,92,Material Location,Lagerort von Materialien,,FALSE,FALSE,TRUE,17.4.7,ch17.html#Heading115,FALSE
LAN,5,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.3,ch15.htm#Heading31,FALSE
LAN,6,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,7,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,8,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,9,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,61,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,81,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,91,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LAN,92,Language Detail,Informationen über Sprachkenntnisse,,FALSE,FALSE,TRUE,15.4.4,ch15.html#Heading67,FALSE
LCC,3,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.8.6,ch8.htm#Heading214,FALSE
LCC,4,LCC - location charge code segment,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.8.6,ch8.html#Heading235,FALSE
LCC,5,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.htm#Heading226,FALSE
LCC,6,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading234,FALSE
LCC,7,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading235,FALSE
LCC,8,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading207,FALSE
LCC,9,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading234,FALSE
LCC,61,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading234,FALSE
LCC,81,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading207,FALSE
LCC,91,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading238,FALSE
LCC,92,Location Charge Code,Stammdaten - Abrechnungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.6,ch08.html#Heading298,FALSE
LCH,3,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.8.3,ch8.htm#Heading189,FALSE
LCH,4,LCH - location characteristic segment,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.8.3,ch8.html#Heading207,FALSE
LCH,5,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.htm#Heading197,FALSE
LCH,6,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading205,FALSE
LCH,7,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading206,FALSE
LCH,8,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading181,FALSE
LCH,9,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading205,FALSE
LCH,61,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading205,FALSE
LCH,81,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading181,FALSE
LCH,91,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading209,FALSE
LCH,92,Location Characteristic,Stammdaten - Eigenschaften der Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.3,ch08.html#Heading269,FALSE
LDP,3,Location Department,Stammdaten - Abteilungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.8.5,ch8.htm#Heading202,FALSE
LDP,4,LDP - location department segment,Stammdaten - Abteilungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.8.5,ch8.html#Heading222,FALSE
LDP,5,Location Department,Stammdaten - Abteilungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.5,ch08.htm#Heading212,FALSE
LDP,6,Location Department,Stammdaten - Abteilungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.5,ch08.html#Heading220,FALSE
LDP,7,Location Department,Stammdaten - Abteilungsinformationen zu Räumlichkeiten,,FALSE,FALSE,TRUE,8.9.5,ch08.html#Heading221,FALSE
