data_structure,version_id,description,interpretation,data_type_code,repeating,elementary,date,section,anchor,owl_gen,mixed_content
QSC,92,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,7/13/15,2.A.61,ch02a.html#Heading390,FALSE,FALSE
RCD,3,row column definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,7/20/97,2.8.32,,FALSE,FALSE
RCD,4,row column definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,4/14/99,2.8.34,ch2.html#Heading195,FALSE,FALSE
RCD,5,row column definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,3/25/00,2.9.35,ch02.htm#Heading216,FALSE,FALSE
RCD,6,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,8/22/03,2.A.61,ch02A.html#Heading378,FALSE,FALSE
RCD,7,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,10/26/07,2.A.61,ch02a.html#Heading373,FALSE,FALSE
RCD,8,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,3/6/11,2.A.61,ch02a.html#Heading418,FALSE,FALSE
RCD,9,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,3/17/14,2.A.61,ch02a.html#Heading391,FALSE,FALSE
RCD,60,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,8/22/03,2.A.61,ch02A.html#Heading378,FALSE,FALSE
RCD,61,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,5/8/07,2.A.1.61,ch02a.html#Heading378,FALSE,FALSE
RCD,81,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,3/10/13,2.A.61,ch02a.html#Heading369,FALSE,FALSE
RCD,91,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,11/2/14,2.A.61,ch02a.html#Heading391,FALSE,FALSE
RCD,92,Row Column Definition,Spaltendefinition für Ergebniszeile,RCD,FALSE,FALSE,7/13/15,2.A.62,ch02a.html#Heading396,FALSE,FALSE
RFR,4,reference range,Referenzbereich,RFR,FALSE,FALSE,12/30/01,,,FALSE,FALSE
RFR,5,reference range,Referenzbereich,RFR,FALSE,FALSE,11/29/01,,,FALSE,FALSE
RFR,6,Reference Range,Referenzbereich,RFR,FALSE,FALSE,8/22/03,2.A.62,ch02A.html#Heading383,FALSE,FALSE
RFR,7,Reference Range,Referenzbereich,RFR,FALSE,FALSE,10/26/07,2.A.62,ch02a.html#Heading378,FALSE,FALSE
RFR,8,Reference Range,Referenzbereich,RFR,FALSE,FALSE,3/6/11,2.A.62,ch02a.html#Heading423,FALSE,FALSE
RFR,9,Reference Range,Referenzbereich,RFR,FALSE,FALSE,3/17/14,2.A.62,ch02a.html#Heading396,FALSE,FALSE
RFR,60,Reference Range,Referenzbereich,RFR,FALSE,FALSE,8/22/03,2.A.62,ch02A.html#Heading383,FALSE,FALSE
RFR,61,Reference Range,Referenzbereich,RFR,FALSE,FALSE,5/8/07,2.A.1.62,ch02a.html#Heading383,FALSE,FALSE
RFR,81,Reference Range,Referenzbereich,RFR,FALSE,FALSE,3/10/13,2.A.62,ch02a.html#Heading373,FALSE,FALSE
RFR,91,Reference Range,Referenzbereich,RFR,FALSE,FALSE,11/2/14,2.A.62,ch02a.html#Heading396,FALSE,FALSE
RFR,92,Reference Range,Referenzbereich,RFR,FALSE,FALSE,7/13/15,2.A.63,ch02a.html#Heading401,FALSE,FALSE
RI,3,repeat interval,Wiederholungsintervall,RI,FALSE,FALSE,7/20/97,2.8.32,,FALSE,FALSE
RI,4,repeat interval,Wiederholungsintervall,RI,FALSE,FALSE,4/14/99,2.8.35,ch2.html#Heading200,FALSE,FALSE
RI,5,repeat interval,Wiederholungsintervall,RI,FALSE,FALSE,11/29/01,2.9.36,ch02.htm#Heading221,FALSE,FALSE
RI,6,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,8/22/03,2.A.63,ch02A.html#Heading392,FALSE,FALSE
RI,7,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,10/26/07,2.A.63,ch02a.html#Heading387,FALSE,FALSE
RI,8,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,3/6/11,2.A.63,ch02a.html#Heading432,FALSE,FALSE
RI,9,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,3/17/14,2.A.63,ch02a.html#Heading405,FALSE,FALSE
RI,60,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,8/22/03,2.A.63,ch02A.html#Heading392,FALSE,FALSE
RI,61,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,5/8/07,2.A.1.63,ch02a.html#Heading392,FALSE,FALSE
RI,81,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,3/10/13,2.A.63,ch02a.html#Heading381,FALSE,FALSE
RI,91,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,11/2/14,2.A.63,ch02a.html#Heading405,FALSE,FALSE
RI,92,Repeat Interval,Wiederholungsintervall,RI,FALSE,FALSE,7/13/15,2.A.64,ch02a.html#Heading410,FALSE,FALSE
RMC,4,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,12/30/01,6.4.7.28,ch6.html#Heading228,FALSE,FALSE
RMC,5,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,11/29/01,6.4.7.28,,FALSE,FALSE
RMC,6,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,8/22/03,2.A.64,ch02A.html#Heading396,FALSE,FALSE
RMC,7,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,10/26/07,2.A.64,ch02a.html#Heading391,FALSE,FALSE
RMC,8,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,3/6/11,2.A.64,ch02a.html#Heading436,FALSE,FALSE
RMC,9,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,3/17/14,2.A.64,ch02a.html#Heading409,FALSE,FALSE
RMC,60,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,8/22/03,2.A.64,ch02A.html#Heading396,FALSE,FALSE
RMC,61,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,5/8/07,2.A.1.64,ch02a.html#Heading396,FALSE,FALSE
RMC,81,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,3/10/13,2.A.64,ch02a.html#Heading384,FALSE,FALSE
RMC,91,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,11/2/14,2.A.64,ch02a.html#Heading409,FALSE,FALSE
RMC,92,Room Coverage,Zimmertyp,RMC,FALSE,FALSE,7/13/15,2.A.65,ch02a.html#Heading414,FALSE,FALSE
RP,2,reference pointer,Verweis,RP,FALSE,FALSE,7/23/03,,,FALSE,FALSE
RP,3,reference pointer,Verweis,RP,FALSE,FALSE,9/7/96,2.8.34,,FALSE,FALSE
RP,4,reference pointer,Verweis,RP,FALSE,FALSE,4/14/99,2.8.36,ch2.html#Heading204,FALSE,FALSE
RP,5,reference pointer,Verweis,RP,FALSE,FALSE,3/25/00,2.9.37,ch02.htm#Heading225,FALSE,FALSE
RP,6,Reference Pointer,Verweis,RP,FALSE,FALSE,8/22/03,2.A.65,ch02A.html#Heading402,FALSE,FALSE
RP,7,Reference Pointer,Verweis,RP,FALSE,FALSE,10/26/07,2.A.65,ch02a.html#Heading397,FALSE,FALSE
RP,8,Reference Pointer,Verweis,RP,FALSE,FALSE,3/6/11,2.A.65,ch02a.html#Heading442,FALSE,FALSE
RP,9,Reference Pointer,Verweis,RP,FALSE,FALSE,3/17/14,2.A.65,ch02a.html#Heading415,FALSE,FALSE
RP,60,Reference Pointer,Verweis,RP,FALSE,FALSE,8/22/03,2.A.65,ch02A.html#Heading402,FALSE,FALSE
RP,61,Reference Pointer,Verweis,RP,FALSE,FALSE,5/8/07,2.A.1.65,ch02a.html#Heading402,FALSE,FALSE
RP,81,Reference Pointer,Verweis,RP,FALSE,FALSE,3/10/13,2.A.65,ch02a.html#Heading389,FALSE,FALSE
RP,91,Reference Pointer,Verweis,RP,FALSE,FALSE,11/2/14,2.A.65,ch02a.html#Heading415,FALSE,FALSE
RP,92,Reference Pointer,Verweis,RP,FALSE,FALSE,7/13/15,2.A.66,ch02a.html#Heading420,FALSE,FALSE
RPT,6,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,8/22/03,2.A.66,ch02A.html#Heading412,FALSE,FALSE
RPT,7,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,10/26/07,2.A.66,ch02a.html#Heading403,FALSE,FALSE
RPT,8,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,3/6/11,2.A.66,ch02a.html#Heading448,FALSE,FALSE
RPT,9,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,3/17/14,2.A.66,ch02a.html#Heading421,FALSE,FALSE
RPT,60,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,8/22/03,2.A.66,ch02A.html#Heading412,FALSE,FALSE
RPT,61,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,5/8/07,2.A.1.66,ch02a.html#Heading412,FALSE,FALSE
RPT,81,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,3/10/13,2.A.66,ch02a.html#Heading394,FALSE,FALSE
RPT,91,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,11/2/14,2.A.66,ch02a.html#Heading421,FALSE,FALSE
RPT,92,Repeat Pattern,Wiederholungsbeschreibung,RPT,FALSE,FALSE,7/13/15,2.A.67,ch02a.html#Heading426,FALSE,FALSE
SAD,5,street address,Adressbestandteil Strasse,SAD,FALSE,FALSE,7/8/00,2.9.38,ch02.htm#Heading235,FALSE,FALSE
SAD,6,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,8/22/03,2.A.67,ch02A.html#Heading425,FALSE,FALSE
SAD,7,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,10/26/07,2.A.67,ch02a.html#Heading416,TRUE,FALSE
SAD,8,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,3/6/11,2.A.67,ch02a.html#Heading461,FALSE,FALSE
SAD,9,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,3/17/14,2.A.67,ch02a.html#Heading434,FALSE,FALSE
SAD,60,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,8/22/03,2.A.67,ch02A.html#Heading425,FALSE,FALSE
SAD,61,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,5/8/07,2.A.1.67,ch02a.html#Heading425,FALSE,FALSE
SAD,81,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,3/10/13,2.A.67,ch02a.html#Heading406,FALSE,FALSE
SAD,91,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,11/2/14,2.A.67,ch02a.html#Heading434,FALSE,FALSE
SAD,92,Street Address,Adressbestandteil Strasse,SAD,FALSE,FALSE,7/13/15,2.A.68,ch02a.html#Heading439,FALSE,FALSE
SCV,3,scheduling class value pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,7/20/97,2.8.35,,FALSE,FALSE
SCV,4,scheduling class value pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,4/14/99,2.8.37,ch2.html#Heading214,FALSE,FALSE
SCV,5,scheduling class value pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,3/25/00,2.9.39,ch02.htm#Heading240,FALSE,FALSE
SCV,6,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,8/22/03,2.A.68,ch02A.html#Heading430,FALSE,FALSE
SCV,7,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,10/26/07,2.A.68,ch02a.html#Heading421,FALSE,FALSE
SCV,8,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,3/6/11,2.A.68,ch02a.html#Heading466,FALSE,FALSE
SCV,9,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,3/17/14,2.A.68,ch02a.html#Heading439,FALSE,FALSE
SCV,60,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,8/22/03,2.A.68,ch02A.html#Heading430,FALSE,FALSE
SCV,61,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,5/8/07,2.A.1.68,ch02a.html#Heading430,FALSE,FALSE
SCV,81,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,3/10/13,2.A.68,ch02a.html#Heading410,FALSE,FALSE
SCV,91,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,11/2/14,2.A.68,ch02a.html#Heading439,FALSE,FALSE
SCV,92,Scheduling Class Value Pair,Wertepaar für Zeitplanung,SCV,FALSE,FALSE,7/13/15,2.A.69,ch02a.html#Heading444,FALSE,FALSE
SET_ID,1,SET ID,Sequenznummer,SI,FALSE,TRUE,11/25/95,,,FALSE,FALSE
SI,1,SET ID,Sequenznummer,SI,FALSE,TRUE,4/7/99,,,FALSE,FALSE
SI,2,SEQUENCE ID,Sequenznummer,SI,FALSE,TRUE,11/25/95,2.4.5.12,hl7chp2.html#Heading26,FALSE,FALSE
SI,3,sequence ID,Sequenznummer,SI,FALSE,TRUE,5/27/96,2.8.36,,FALSE,FALSE
SI,4,sequence ID,Sequenznummer,SI,FALSE,TRUE,4/14/99,2.8.38,ch2.html#Heading218,FALSE,FALSE
SI,5,sequence ID,Sequenznummer,SI,FALSE,TRUE,3/25/00,2.9.40,ch02.htm#Heading244,FALSE,FALSE
SI,6,Sequence ID,Sequenznummer,SI,FALSE,TRUE,8/22/03,2.A.69,ch02A.html#Heading434,FALSE,FALSE
SI,7,Sequence ID,Sequenznummer,SI,FALSE,TRUE,10/26/07,2.A.69,ch02a.html#Heading425,FALSE,FALSE
SI,8,Sequence ID,Sequenznummer,SI,FALSE,TRUE,3/6/11,2.A.69,ch02a.html#Heading470,FALSE,FALSE
SI,9,Sequence ID,Sequenznummer,SI,FALSE,TRUE,3/17/14,2.A.69,ch02a.html#Heading443,FALSE,FALSE
SI,60,Sequence ID,Sequenznummer,SI,FALSE,TRUE,8/22/03,2.A.69,ch02A.html#Heading434,FALSE,FALSE
SI,61,Sequence ID,Sequenznummer,SI,FALSE,TRUE,5/8/07,2.A.1.69,ch02a.html#Heading434,FALSE,FALSE
SI,81,Sequence ID,Sequenznummer,SI,FALSE,TRUE,3/10/13,2.A.69,ch02a.html#Heading413,FALSE,FALSE
SI,91,Sequence ID,Sequenznummer,SI,FALSE,TRUE,11/2/14,2.A.69,ch02a.html#Heading443,FALSE,FALSE
SI,92,Sequence ID,Sequenznummer,SI,FALSE,TRUE,7/13/15,2.A.70,ch02a.html#Heading448,FALSE,FALSE
SI,530,Sequence ID,Sequenznummer,SI,FALSE,FALSE,12/17/11,,,FALSE,FALSE
SN,3,structured numeric,strukturierte Zahl,SN,FALSE,FALSE,9/7/96,2.8.37,,FALSE,FALSE
SN,4,structured numeric,strukturierte Zahl,SN,FALSE,FALSE,4/14/99,2.8.39,ch2.html#Heading219,FALSE,FALSE
SN,5,structured numeric,strukturierte Zahl,SN,FALSE,FALSE,3/25/00,2.9.41,ch02.htm#Heading245,FALSE,FALSE
SN,6,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,8/22/03,2.A.70,ch02A.html#Heading435,FALSE,FALSE
SN,7,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,10/26/07,2.A.70,ch02a.html#Heading426,FALSE,FALSE
SN,8,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,3/6/11,2.A.70,ch02a.html#Heading471,FALSE,FALSE
SN,9,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,3/17/14,2.A.70,ch02a.html#Heading444,FALSE,FALSE
SN,60,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,8/22/03,2.A.70,ch02A.html#Heading435,FALSE,FALSE
SN,61,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,5/8/07,2.A.1.70,ch02a.html#Heading435,FALSE,FALSE
SN,81,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,3/10/13,2.A.70,ch02a.html#Heading414,FALSE,FALSE
SN,91,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,11/2/14,2.A.70,ch02a.html#Heading444,FALSE,FALSE
SN,92,Structured Numeric,strukturierte Zahl,SN,FALSE,FALSE,7/13/15,2.A.71,ch02a.html#Heading449,FALSE,FALSE
SNM,8,String of Telephone Number Digits,,SNM,FALSE,TRUE,3/6/11,2.A.71,ch02a.html#Heading477,FALSE,FALSE
SNM,9,String of Telephone Number Digits,,SNM,FALSE,TRUE,3/17/14,2.A.71,ch02a.html#Heading450,FALSE,FALSE
SNM,81,String of Telephone Number Digits,,SNM,FALSE,TRUE,3/10/13,2.A.71,ch02a.html#Heading419,FALSE,FALSE
SNM,91,String of Telephone Number Digits,,SNM,FALSE,TRUE,11/2/14,2.A.71,ch02a.html#Heading450,FALSE,FALSE
SNM,92,String of Telephone Number Digits,,SNM,FALSE,TRUE,7/13/15,2.A.72,ch02a.html#Heading455,FALSE,FALSE
SPD,4,Specialty,Facharztbezeichnung,SPD,FALSE,FALSE,12/30/01,,,FALSE,FALSE
SPD,5,Specialty,Facharztbezeichnung,SPD,FALSE,FALSE,11/29/01,,,FALSE,FALSE
SPD,6,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,8/22/03,2.A.71,ch02A.html#Heading441,FALSE,FALSE
SPD,7,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,10/26/07,2.A.71,ch02a.html#Heading432,FALSE,FALSE
SPD,8,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,3/6/11,2.A.72,ch02a.html#Heading478,FALSE,FALSE
SPD,9,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,3/17/14,2.A.72,ch02a.html#Heading451,FALSE,FALSE
SPD,60,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,8/22/03,2.A.71,ch02A.html#Heading441,FALSE,FALSE
SPD,61,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,5/8/07,2.A.1.71,ch02a.html#Heading441,FALSE,FALSE
SPD,81,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,3/10/13,2.A.72,ch02a.html#Heading420,FALSE,FALSE
SPD,91,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,11/2/14,2.A.72,ch02a.html#Heading451,FALSE,FALSE
SPD,92,Specialty Description,Facharztbezeichnung,SPD,FALSE,FALSE,7/13/15,2.A.73,ch02a.html#Heading456,FALSE,FALSE
SPS,4,specimen source,Art des Materials,SPS,FALSE,FALSE,12/30/01,,,FALSE,FALSE
SPS,5,specimen source,Art des Materials,SPS,FALSE,FALSE,11/29/01,,,FALSE,FALSE
SPS,6,Specimen Source,Art des Materials,SPS,FALSE,FALSE,8/22/03,2.A.72,ch02A.html#Heading447,FALSE,FALSE
SPS,7,Specimen Source,Art des Materials,SPS,FALSE,FALSE,10/26/07,2.A.72,ch02a.html#Heading438,FALSE,FALSE
SPS,60,Specimen Source,Art des Materials,SPS,FALSE,FALSE,8/22/03,2.A.72,ch02A.html#Heading447,FALSE,FALSE
SPS,61,Specimen Source,Art des Materials,SPS,FALSE,FALSE,5/8/07,2.A.1.72,ch02a.html#Heading447,FALSE,FALSE
SRT,5,sort order,Sortierreihenfolge,SRT,FALSE,FALSE,7/8/00,2.9.42,ch02.htm#Heading251,FALSE,FALSE
SRT,6,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,8/22/03,2.A.73,ch02A.html#Heading456,FALSE,FALSE
SRT,7,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,10/26/07,2.A.73,ch02a.html#Heading447,FALSE,FALSE
SRT,8,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,3/6/11,2.A.74,ch02a.html#Heading485,FALSE,FALSE
SRT,9,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,3/17/14,2.A.74,ch02a.html#Heading458,FALSE,FALSE
SRT,60,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,8/22/03,2.A.73,ch02A.html#Heading456,FALSE,FALSE
SRT,61,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,5/8/07,2.A.1.73,ch02a.html#Heading456,FALSE,FALSE
SRT,81,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,3/10/13,2.A.74,ch02a.html#Heading426,FALSE,FALSE
SRT,91,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,11/2/14,2.A.74,ch02a.html#Heading458,FALSE,FALSE
SRT,92,Sort Order,Sortierreihenfolge,SRT,FALSE,FALSE,7/13/15,2.A.75,ch02a.html#Heading463,FALSE,FALSE
ST,1,string data,Zeichenkette,ST,FALSE,TRUE,11/25/95,2.3.3.1,kap2.html#Heading26,FALSE,FALSE
ST,2,string data,Zeichenkette,ST,FALSE,TRUE,11/25/95,2.4.5.1,hl7chp2.html#Heading15,FALSE,FALSE
ST,3,string data,Zeichenkette,ST,FALSE,TRUE,5/27/96,2.8.38,,FALSE,FALSE
ST,4,string data,Zeichenkette,ST,FALSE,TRUE,4/14/99,2.8.40,ch2.html#Heading225,FALSE,FALSE
ST,5,string data,Zeichenkette,ST,FALSE,TRUE,3/25/00,2.9.43,ch02.htm#Heading255,FALSE,FALSE
ST,6,String Data,Zeichenkette,ST,FALSE,TRUE,8/22/03,2.A.74,ch02A.html#Heading460,FALSE,FALSE
ST,7,String Data,Zeichenkette,ST,FALSE,TRUE,10/26/07,2.A.74,ch02a.html#Heading451,TRUE,FALSE
ST,8,String Data,Zeichenkette,ST,FALSE,TRUE,3/6/11,2.A.75,ch02a.html#Heading489,FALSE,FALSE
ST,9,String Data,Zeichenkette,ST,FALSE,TRUE,3/17/14,2.A.75,ch02a.html#Heading462,FALSE,FALSE
ST,20,String,Zeichenkette,ST,FALSE,FALSE,11/21/07,,,FALSE,FALSE
ST,60,String Data,Zeichenkette,ST,FALSE,TRUE,8/22/03,2.A.74,ch02A.html#Heading460,FALSE,FALSE
ST,61,String Data,Zeichenkette,ST,FALSE,TRUE,5/8/07,2.A.1.74,ch02a.html#Heading460,FALSE,FALSE
ST,81,String Data,Zeichenkette,ST,FALSE,TRUE,3/10/13,2.A.75,ch02a.html#Heading429,FALSE,FALSE
ST,91,String Data,Zeichenkette,ST,FALSE,TRUE,11/2/14,2.A.75,ch02a.html#Heading462,FALSE,FALSE
ST,92,String Data,Zeichenkette,ST,FALSE,TRUE,7/13/15,2.A.76,ch02a.html#Heading467,FALSE,FALSE
ST,540,String,,ST,FALSE,TRUE,7/6/15,,,FALSE,FALSE
TM,1,time,Uhrzeit,TM,FALSE,TRUE,11/25/95,2.3.3.4,kap2.html#Heading29,FALSE,FALSE
TM,2,time,Uhrzeit,TM,FALSE,TRUE,11/25/95,2.4.5.6,hl7chp2.html#Heading20,FALSE,FALSE
TM,3,time,Uhrzeit,TM,FALSE,TRUE,7/20/97,2.8.39,,FALSE,FALSE
TM,4,time,Uhrzeit,TM,FALSE,TRUE,4/14/99,2.8.41,ch2.html#Heading226,FALSE,FALSE
TM,5,time,Uhrzeit,TM,FALSE,TRUE,3/25/00,2.9.44,ch02.htm#Heading256,FALSE,FALSE
TM,6,Time,Uhrzeit,TM,FALSE,TRUE,8/22/03,2.A.75,ch02A.html#Heading461,FALSE,FALSE
TM,7,Time,Uhrzeit,TM,FALSE,TRUE,10/26/07,2.A.75,ch02a.html#Heading452,FALSE,FALSE
TM,8,Time,Uhrzeit,TM,FALSE,TRUE,3/6/11,2.A.76,ch02a.html#Heading490,FALSE,FALSE
TM,9,Time,Uhrzeit,TM,FALSE,TRUE,3/17/14,2.A.76,ch02a.html#Heading463,FALSE,FALSE
TM,60,Time,Uhrzeit,TM,FALSE,TRUE,8/22/03,2.A.75,ch02A.html#Heading461,FALSE,FALSE
TM,61,Time,Uhrzeit,TM,FALSE,TRUE,5/8/07,2.A.1.75,ch02a.html#Heading461,FALSE,FALSE
TM,81,Time,Uhrzeit,TM,FALSE,TRUE,3/10/13,2.A.76,ch02a.html#Heading430,FALSE,FALSE
TM,91,Time,Uhrzeit,TM,FALSE,TRUE,11/2/14,2.A.76,ch02a.html#Heading463,FALSE,FALSE
TM,92,Time,Uhrzeit,TM,FALSE,TRUE,7/13/15,2.A.77,ch02a.html#Heading468,FALSE,FALSE
TN,1,telephone number,Telefonnummer,TN,FALSE,TRUE,11/25/95,2.3.3.7,kap2.html#Heading32,FALSE,FALSE
TN,2,telephone number,Telefonnummer,TN,FALSE,TRUE,11/25/95,2.4.5.9,hl7chp2.html#Heading23,FALSE,FALSE
TN,3,telephone number,Telefonnummer,TN,FALSE,TRUE,5/27/96,2.8.40,,FALSE,FALSE
TN,4,telephone number,Telefonnummer,TN,FALSE,TRUE,4/14/99,2.8.42,ch2.html#Heading227,FALSE,FALSE
TN,5,telephone number,Telefonnummer,TN,FALSE,TRUE,3/25/00,2.9.45,ch02.htm#Heading257,FALSE,FALSE
TQ,2,timing quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,11/25/95,2.4.5.20,hl7chp2.html#Heading34,FALSE,FALSE
TQ,3,timing quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,5/27/96,2.8.41,,FALSE,FALSE
TQ,4,timing quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,7/23/03,2.8.43,ch2.html#Heading228,FALSE,FALSE
TQ,5,timing quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,3/25/00,2.9.46,ch02.htm#Heading258,FALSE,FALSE
TQ,6,Timing Quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,8/22/03,2.A.76,ch02A.html#Heading462,FALSE,FALSE
TQ,7,Timing Quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,10/26/07,2.A.76,ch02a.html#Heading453,FALSE,FALSE
TQ,60,Timing Quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,8/22/03,2.A.76,ch02A.html#Heading462,FALSE,FALSE
TQ,61,Timing Quantity,Zeit / Menge / Häufigkeit / Priorität,TQ,FALSE,FALSE,5/8/07,2.A.1.76,ch02a.html#Heading462,FALSE,FALSE
TS,1,time stamp,Zeitpunkt,TS,FALSE,TRUE,11/25/95,2.3.3.5,kap2.html#Heading30,FALSE,FALSE
TS,2,time stamp,Zeitpunkt,TS,FALSE,FALSE,9/29/01,2.4.5.7,hl7chp2.html#Heading21,FALSE,FALSE
TS,3,time stamp,Zeitpunkt,TS,FALSE,FALSE,9/29/01,2.8.42,,FALSE,FALSE
TS,4,time stamp,Zeitpunkt,TS,FALSE,FALSE,9/29/01,2.8.44,ch2.html#Heading229,FALSE,FALSE
TS,5,time stamp,Zeitpunkt,TS,FALSE,FALSE,9/29/01,2.9.47,ch02.htm#Heading259,FALSE,FALSE
TS,6,Time Stamp,Zeitpunkt,TS,FALSE,FALSE,8/22/03,2.A.77,ch02A.html#Heading476,FALSE,FALSE
TS,7,Time Stamp,Zeitpunkt,TS,FALSE,FALSE,10/26/07,2.A.77,ch02a.html#Heading467,FALSE,FALSE
TS,20,Timestamp,Zeitpunkt,TS,FALSE,FALSE,11/21/07,,,FALSE,FALSE
TS,60,Time Stamp,Zeitpunkt,TS,FALSE,FALSE,8/22/03,2.A.77,ch02A.html#Heading476,FALSE,FALSE
