message_structure,version_id,description,example_event,example_msg_type,action,section,anchor,owl_gen
SLR_S28,92,,,,,17.5.1,ch17.html#Heading156,FALSE
SPQ_Q01,3,,Q01,SPQ,,,,FALSE
SPQ_Q08,4,,Q08,SPQ,,,,FALSE
SPQ_Q08,5,,,,,5,,FALSE
SQM_S25,3,,S25,SQM,,,,FALSE
SQM_S25,4,,S25,SQM,,,,FALSE
SQM_S25,5,,,,,10,,FALSE
SQM_S25,6,,,,,10.5.3,ch10.html#Heading72,FALSE
SQM_S25,7,,,,,10.5.3,ch10.html#Heading72,FALSE
SQM_S25,61,,,,,10.5.3,ch10.html#Heading72,FALSE
SQR_S25,3,,S25,SQR,,,,FALSE
SQR_S25,4,,S25,SQR,,,,FALSE
SQR_S25,5,,,,,10,,FALSE
SQR_S25,6,,,,,10.5.3,ch10.html#Heading72,FALSE
SQR_S25,7,,,,,10.5.3,ch10.html#Heading72,FALSE
SQR_S25,61,,,,,10.5.3,ch10.html#Heading72,FALSE
SRM_S01,3,,S01,SRM,,,,FALSE
SRM_S01,4,,S01,SRM,,,,FALSE
SRM_S01,5,,,,,10,,FALSE
SRM_S01,6,,,,,10.3,ch10.html#Heading42,FALSE
SRM_S01,7,,,,,10.3,ch10.html#Heading42,FALSE
SRM_S01,8,Schedule Request Message,,,,10.3,ch10.html#Heading37,FALSE
SRM_S01,9,Schedule Request Message,,,,10.3,ch10.html#Heading42,FALSE
SRM_S01,61,,,,,10.3,ch10.html#Heading42,FALSE
SRM_S01,81,Schedule Request Message,,,,10.3,ch10.html#Heading37,FALSE
SRM_S01,91,,,,,10.3,ch10.html#Heading42,FALSE
SRM_S01,92,,,,,10.3,ch10.html#Heading42,FALSE
SRM_T12,3,,T12,SRM,,,,FALSE
SRM_T12,4,,T12,SRM,,,,FALSE
SRR_S01,3,,S01,SRR,,,,FALSE
SRR_S01,4,,S01,SRR,,,,FALSE
SRR_S01,5,,,,,10,,FALSE
SRR_S01,6,,,,,10.3,ch10.html#Heading42,FALSE
SRR_S01,7,,,,,10.3,ch10.html#Heading42,FALSE
SRR_S01,8,Scheduled Request Response,,,,10.3,ch10.html#Heading37,FALSE
SRR_S01,9,Scheduled Request Response,,,,10.3,ch10.html#Heading42,FALSE
SRR_S01,61,,,,,10.3,ch10.html#Heading42,FALSE
SRR_S01,81,Scheduled Request Response,,,,10.3,ch10.html#Heading37,FALSE
SRR_S01,91,,,,,10.3,ch10.html#Heading42,FALSE
SRR_S01,92,,,,,10.3,ch10.html#Heading42,FALSE
SRR_T12,3,,T12,SRR,,,,FALSE
SRR_T12,4,,T12,SRR,,,,FALSE
SSR_U04,5,,,,,13,,FALSE
SSR_U04,6,,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,7,,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,8,Specimen Status Message,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,9,Specimen Status Message,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,61,,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,81,Specimen Status Message,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,91,,,,,13.3.4,ch13.html#Heading78,FALSE
SSR_U04,92,,,,,13.3.4,ch13.html#Heading78,FALSE
SSU_U03,5,,,,,13,,FALSE
SSU_U03,6,,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,7,,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,8,Specimen Status Message,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,9,Specimen Status Message,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,61,,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,81,Specimen Status Message,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,91,,,,,13.3.3,ch13.html#Heading77,FALSE
SSU_U03,92,,,,,13.3.3,ch13.html#Heading77,FALSE
STC_S33,7,,,,,17.6.1,ch17.html#Heading157,FALSE
STC_S33,8,Sterilization Configuration Notification,,,,17.6.1,ch17.html#Heading149,FALSE
STC_S33,9,Sterilization Configuration Notification,,,,17.6.1,ch17.html#Heading162,FALSE
STC_S33,81,Sterilization Configuration Notification,,,,17.6.1,ch17.html#Heading149,FALSE
STC_S33,91,,,,,17.6.1,ch17.html#Heading162,FALSE
STC_S33,92,,,,,17.6.1,ch17.html#Heading162,FALSE
SUR_P09,3,,P09,SUR,,,,FALSE
SUR_P09,4,,P09,SUR,,,,FALSE
SUR_P09,5,,,,,7,,FALSE
SUR_P09,6,,,,,7.11.2,ch07.html#Heading249,FALSE
SUR_P09,7,,,,,7.11.2,ch07.html#Heading257,FALSE
SUR_P09,61,,,,,7.11.2,ch07.html#Heading254,FALSE
TBR_Q01,3,,Q01,TBR,,,,FALSE
TBR_QQ0,4,,Q01,TBR,,,,FALSE
TBR_R08,4,,R08,TBR,,,,FALSE
TBR_R08,5,,,,,5,,FALSE
TCU_U10,5,,,,,13,,FALSE
TCU_U10,6,,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,7,,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,8,Test Code Settings Request,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,9,Test Code Settings Request,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,61,,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,81,Test Code Settings Request,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,91,,,,,13.3.10,ch13.html#Heading84,FALSE
TCU_U10,92,,,,,13.3.10,ch13.html#Heading84,FALSE
UDM_Q05,3,,Q05,UDM,,,,FALSE
UDM_Q05,4,,Q05,UDM,,,,FALSE
UDM_Q05,5,,,,,5,,FALSE
UDM_Q05,8,Unsolicited Display Message,,,,5.10.1.1,ch05.html#Heading139,FALSE
UDM_Q05,9,Unsolicited Display Message,,,,5.10.1.1,ch05.html#Heading162,FALSE
UDM_Q05,81,Unsolicited Display Message,,,,5.10.1.1,ch05.html#Heading139,FALSE
UDM_Q05,91,,,,,5.10.1.1,ch05.html#Heading162,FALSE
UDM_Q05,92,,,,,5.10.1.1,ch05.html#Heading162,FALSE
VQQ_Q01,3,,Q01,VQQ,,,,FALSE
VQQ_Q07,4,,Q07,VQQ,,,,FALSE
VQQ_Q07,5,,,,,5,,FALSE
VXQ_V01,3,Query Vaccine Record,V01,VXQ,,,,FALSE
VXQ_V01,4,,V01,VXQ,,,,FALSE
VXQ_V01,5,,,,,4,,FALSE
VXQ_V01,6,,,,,4.17.3,ch04.html#Heading450,FALSE
VXQ_V01,7,,,,,4.17.3,ch04.html#Heading466,FALSE
VXQ_V01,61,,,,,4.17.3,ch04.html#Heading452,FALSE
VXR_V03,3,Response Single,V03,VXR,,,,FALSE
VXR_V03,4,,V03,VXR,,,,FALSE
VXR_V03,5,,,,,4,,FALSE
VXR_V03,6,,,,,4.17.5,ch04.html#Heading452,FALSE
VXR_V03,7,,,,,4.17.5,ch04.html#Heading468,FALSE
VXR_V03,61,,,,,4.17.5,ch04.html#Heading454,FALSE
VXU_V04,3,Unsolicited Update,V04,VXU,,,,FALSE
VXU_V04,4,,V04,VXU,,,,FALSE
VXU_V04,5,,,,,4,,FALSE
VXU_V04,6,,,,,4.17.6,ch04.html#Heading453,FALSE
VXU_V04,7,,,,,4.17.6,ch04.html#Heading469,FALSE
VXU_V04,8,Unsolicited Vaccination Update,,,,4.A.7.5,ch04a.html#Heading247,FALSE
VXU_V04,9,Unsolicited Vaccination Update,,,,4.A.6,ch04a.html#Heading294,FALSE
VXU_V04,61,,,,,4.17.6,ch04.html#Heading455,FALSE
VXU_V04,81,Unsolicited Vaccination Update,,,,4.A.6,ch04a.html#Heading246,FALSE
VXU_V04,91,,,,,4.A.6,ch04a.html#Heading294,FALSE
VXU_V04,92,,,,,4.A.6,ch04a.html#Heading294,FALSE
VXX_V02,3,Response Multiple,V02,VXX,,,,FALSE
VXX_V02,4,,V02,VXX,,,,FALSE
VXX_V02,5,,,,,4,,FALSE
VXX_V02,6,,,,,4.17.4,ch04.html#Heading451,FALSE
VXX_V02,7,,,,,4.17.4,ch04.html#Heading467,FALSE
VXX_V02,61,,,,,4.17.4,ch04.html#Heading453,FALSE
